"How do people resist COVID infections? Hospital workers offer a hint","Nature","Nature, Published online: 11 November 2021; doi:10.1038/d41586-021-03110-4Immune cells might ‘abort’ SARS-CoV-2 infection, forestalling a positive PCR or antibody test.","2021-11-11 00:00:00","Science","https://www.nature.com/articles/d41586-021-03110-4","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","64f8f7d6a174792a358988859535f9bb"
"Diamond delivers long-sought mineral from the deep Earth","Nature","Nature, Published online: 11 November 2021; doi:10.1038/d41586-021-03409-2Davemaoite is a vehicle for radioactive isotopes that help to heat the planet’s mantle.","2021-11-11 00:00:00","Science","https://www.nature.com/articles/d41586-021-03409-2","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","238cdb14889e095bc8e54f0d5c18e7b3"
"Your COP26 questions answered: modelling a planetary patient","Nature","Nature, Published online: 11 November 2021; doi:10.1038/d41586-021-03422-5What if we thought of a warming Earth as a sick patient?","2021-11-11 00:00:00","Science","https://www.nature.com/articles/d41586-021-03422-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","7e896ffc735643ebc7874da1f9802ae4"
"Author Correction: Isolation of SARS-CoV-2-related coronavirus from Malayan pangolins","Nature","Nature, Published online: 11 November 2021; doi:10.1038/s41586-021-03838-zAuthor Correction: Isolation of SARS-CoV-2-related coronavirus from Malayan pangolins","2021-11-11 00:00:00","Science","https://www.nature.com/articles/s41586-021-03838-z","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","6c9bef45f5c57e6519ef75bbd46ab853"
"Author Correction: Hepatic stellate cells suppress NK cell-sustained breast cancer dormancy","Nature","Nature, Published online: 11 November 2021; doi:10.1038/s41586-021-04104-yAuthor Correction: Hepatic stellate cells suppress NK cell-sustained breast cancer dormancy","2021-11-11 00:00:00","Science","https://www.nature.com/articles/s41586-021-04104-y","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","51cbbb68ea7ab4517613eb5c6e1f33f1"
"My international-student group helped me through a hurricane","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03393-7When Hurricane Elsa hit her home nation, Sheri McDowell turned to her newly formed support committee.","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03393-7","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","cf2215a21c3abc6666988beaadf4be3d"
"Your COP26 questions answered: Is it too late?","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03424-3Scientists are divided as COP26 reaches its crucial final day","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03424-3","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","76ca0c2c475dd5e8ccd24bd72463aa14"
"Protein vaccines 101 and rising temperatures — the week in infographics","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03421-6Nature highlights three key infographics from the week in science and research.","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03421-6","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","e4aa2af429ef96dd85d3baae5d1800ed"
"Daily briefing: US and China issue joint climate pledge","Nature","Nature, Published online: 11 November 2021; doi:10.1038/d41586-021-03426-1The two biggest greenhouse-gas emitters have issued a surprise joint declaration at COP26. Plus, how Merck and Pfizer’s antiviral pills might reshape the pandemic, and the origin story of the arXiv.","2021-11-11 00:00:00","Science","https://www.nature.com/articles/d41586-021-03426-1","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","3b8f715a053da719fbda529188c12ae5"
"Spider of the cross","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03394-6A web of deceit.","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03394-6","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","d641c44192043510b38f26cd727f1193"
"Some of Earth’s longest-lived fish show how to reach extreme ages","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03423-4Genomic analysis of Pacific rockfishes, which can survive for more than 200 years, provides insight into the biology of longevity.","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03423-4","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","914bd2fe90e786029988ec4d236d9bfa"
"Nearly-fatal heat already affects people in ‘informal’ towns","Nature","Nature, Published online: 10 November 2021; doi:10.1038/d41586-021-03079-0Temperatures in some settlements approach the limits of human survivability, even as Earth continues to warm.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/d41586-021-03079-0","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","47075d1834983db2c97b39b2f867febd"
"COP26 economist: Climate change threatens millions of small farms","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03029-wResearchers at COP26 speak of their hopes and fears for the momentous climate summit — and what they hope to achieve by attending.","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03029-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","93f24be499b5ec34b8cb1e937158eb61"
"Brightest X-rays on Earth expose COVID lung damage","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03077-2Imaging technique can pick up micrometre-scale details of intact brains and other organs.","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03077-2","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","6053ddf73e226c7647b514b80081a357"
"Author Correction: RecA finds homologous DNA by reduced dimensionality search","Nature","Nature, Published online: 12 November 2021; doi:10.1038/s41586-021-04154-2Author Correction: RecA finds homologous DNA by reduced dimensionality search","2021-11-12 00:00:00","Science","https://www.nature.com/articles/s41586-021-04154-2","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","e2b84da2e306ab5693541eb815a20642"
"Scientist Rebellion: researchers join protestors at COP26","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03430-5Scientists are among hundreds of demonstrators at the COP26 climate conference — and want more to join them.","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03430-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","ac4f9f7b2c5993383d875d1aa23af294"
"Homicide is a top cause of maternal death in the United States","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03392-8Evaluation of death certificates from national database paints grim picture for pregnant women.","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03392-8","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","3e46efc45e07f9c63f92a46dafd7c222"
"Coronapod: new hope from COVID antiviral drugs","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03441-2Two antiviral drugs could change the course of the pandemic, but scientists still have questions","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03441-2","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","35f47f3017010d2b2bfe34cbb2674f35"
"The final hours: Nature reporters reflect on COP26","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03442-1Nature's team on the ground at COP26, reflect on their experience of the pivotal climate conference","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03442-1","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","abdc9c1b2973a5d8480ca9636c781924"
"New FDA chief will face COVID woes and calls for drug-approval reform","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03432-3After long delay, US President Joe Biden picks Robert Califf to once again head the US Food and Drug Administration.","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03432-3","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","2eb8ff4833b9e1fe9e37ec147bdf9110"
"‘COP26 hasn’t solved the problem’: scientists react to UN climate deal","Nature","Nature, Published online: 14 November 2021; doi:10.1038/d41586-021-03431-4The Glasgow Climate Pact is a step forward, researchers say, but efforts to decarbonize are not enough to limit global temperature rises to 2 °C.","2021-11-14 00:00:00","Science","https://www.nature.com/articles/d41586-021-03431-4","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","b26dcc1c26b844f8898830d68a994739"
"Friction: from fingerprints to climate change","Nature","Nature, Published online: 15 November 2021; doi:10.1038/d41586-021-03436-zAn enthusiastic exploration of how surfaces interact both intrigues and frustrates.","2021-11-15 00:00:00","Science","https://www.nature.com/articles/d41586-021-03436-z","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","4ab3d4916be3208741bf54c36f97793e"
"How to turn your ideas into patents","Nature","Nature, Published online: 15 November 2021; doi:10.1038/d41586-021-03438-xResearchers and intellectual-property specialists offer their tips for deciding which discoveries are worth patenting, and how to do the homework needed for success.","2021-11-15 00:00:00","Science","https://www.nature.com/articles/d41586-021-03438-x","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","25d6318c7ce7c2021ee5146e6cfe1e20"
"Daily briefing: How some people might thwart COVID","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03461-yHow some people’s immune cells might ‘abort’ SARS-CoV-2 infection. Plus, an expanding molecular toolbox to probe neural circuits and your COP26 questions answered.","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03461-y","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","eed081504fd0820cbab494e884dfc18d"
"The greener route to indigo blue","Nature","Nature, Published online: 15 November 2021; doi:10.1038/d41586-021-03437-yTammy Hsu is finding a way to produce fabric dye with a lower environmental impact.","2021-11-15 00:00:00","Science","https://www.nature.com/articles/d41586-021-03437-y","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","06deb705e33da8635a3fba298f320f61"
"COP26: Meet the scientists behind the crucial climate summit","Nature","Nature, Published online: 15 November 2021; doi:10.1038/d41586-021-03029-wResearchers attending the meeting spoke to Nature about how they’re contributing to the global fight against climate change.","2021-11-15 00:00:00","Science","https://www.nature.com/articles/d41586-021-03029-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","c5d32b05955e0bd838d2645b407b947e"
"Scientist Rebellion: researchers join protesters at COP26","Nature","Nature, Published online: 12 November 2021; doi:10.1038/d41586-021-03430-5Scientists are among hundreds of demonstrators at the COP26 climate conference — and want more to join them.","2021-11-12 00:00:00","Science","https://www.nature.com/articles/d41586-021-03430-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","eeb27103666b6b243dc933e4c80868ed"
"More Alzheimer’s drugs head for FDA review: what scientists are watching","Nature","Nature, Published online: 15 November 2021; doi:10.1038/d41586-021-03410-9Eli Lilly and other pharma firms have begun submitting their anti-amyloid drug hopefuls for approval. But questions linger over the controversial precedent set by Biogen's aducanumab.","2021-11-15 00:00:00","Science","https://www.nature.com/articles/d41586-021-03410-9","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","22a0c9e241918d5356c50b6216dd52cb"
"Reflections on a pioneer in electrical engineering","Nature","Nature, Published online: 16 November 2021; doi:10.1038/d41586-021-03417-2Reflections on a pioneer in electrical engineering","2021-11-16 00:00:00","Science","https://www.nature.com/articles/d41586-021-03417-2","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","a29e83e50b2c73340522f8124bb8bbb3"
"Link knowledge and action networks to tackle disasters","Nature","Nature, Published online: 16 November 2021; doi:10.1038/d41586-021-03419-0Link knowledge and action networks to tackle disasters","2021-11-16 00:00:00","Science","https://www.nature.com/articles/d41586-021-03419-0","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","fa049aaa83dafa01bfa9f7a6f1ed89bb"
"Presidents of Royal Society live long lives","Nature","Nature, Published online: 16 November 2021; doi:10.1038/d41586-021-03420-7Presidents of Royal Society live long lives","2021-11-16 00:00:00","Science","https://www.nature.com/articles/d41586-021-03420-7","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","a3b7f6772d2046b0ae22bd7b0a776180"
"Funders need to credit open science","Nature","Nature, Published online: 16 November 2021; doi:10.1038/d41586-021-03418-1Funders need to credit open science","2021-11-16 00:00:00","Science","https://www.nature.com/articles/d41586-021-03418-1","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","938a1a71c123277e838e75749e3411a9"
"Daily briefing: New mineral discovered inside a diamond","Nature","Nature, Published online: 15 November 2021; doi:10.1038/d41586-021-03468-5‘Davemaoite’ usually only exists in the deep Earth. Plus, homicide is a top cause of maternal death in the United States, and what scientists think of the Glasgow Climate Pact.","2021-11-15 00:00:00","Science","https://www.nature.com/articles/d41586-021-03468-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","16dd050e8ae3c17eb080ccc078d15861"
"COP26: Glasgow Climate Pact signed into history","Nature","Nature, Published online: 13 November 2021; doi:10.1038/d41586-021-03464-9A special breaking news edition of the Nature Briefing from the 26th Conference of the Parties (COP26) in Glasgow.","2021-11-13 00:00:00","Science","https://www.nature.com/articles/d41586-021-03464-9","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","2dd9dccba69eef510a0ad4178c2bb416"
"Stagnating salaries present hurdles to career satisfaction","Nature","Nature, Published online: 16 November 2021; doi:10.1038/d41586-021-03041-0Fewer than half of respondents to Nature’s 2021 salary and satisfaction survey feel positive about their prospects.","2021-11-16 00:00:00","Science","https://www.nature.com/articles/d41586-021-03041-0","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","573d14117775b351f7cb577086a64b41"
"Yes, science can weigh in on abortion law","Nature","Nature, Published online: 16 November 2021; doi:10.1038/d41586-021-03434-1Why, as a scientist, I signed an amicus brief for the US Supreme Court’s case on abortion.","2021-11-16 00:00:00","Science","https://www.nature.com/articles/d41586-021-03434-1","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","7f50e870daf7c16daf2ca8239400adf4"
"COP26 didn’t solve everything — but researchers must stay engaged","Nature","Nature, Published online: 16 November 2021; doi:10.1038/d41586-021-03433-2The climate summit’s organizers stopped researchers accessing the negotiations in Glasgow, UK. A zero-carbon world needs science and social science to bridge divides.","2021-11-16 00:00:00","Science","https://www.nature.com/articles/d41586-021-03433-2","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","96ddb584da16b939e6d811489c2d6d5e"
"High-speed spinning yields some of the toughest spider silk ever found","Nature","Nature, Published online: 16 November 2021; doi:10.1038/d41586-021-03443-0The silk that whizzes out of jumping spiders mid-bound is of superior quality.","2021-11-16 00:00:00","Science","https://www.nature.com/articles/d41586-021-03443-0","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","eb6d6a5ea485c93522ba53f9afa7fe98"
"New mineral, FDA chief and the pandemic’s toll on research","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03435-0The latest science news, in brief.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03435-0","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","dd4c4df6000b7a541ab21ebd25d485db"
"The start-ups chasing clean, carbon-free fusion energy","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03401-wAn emerging industry of nuclear-fusion firms promises to have commercial reactors ready in the next decade.","2021-11-17 00:00:00","Science","https://www.nature.com/immersive/d41586-021-03401-w/index.html","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","430818d741638424158d0f0fd70472c6"
"It’s a snap: the friction-based physics behind a common gesture","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03444-zExperiments with various types of glove identify the factors behind a successful finger click.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03444-z","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","b770c8b23ce701e44920fcbc7991da8c"
"Daily briefing: How some fish can live for centuries","Nature","Nature, Published online: 16 November 2021; doi:10.1038/d41586-021-03473-8How some fish can live for more than 200 years, the questions swirling around new Alzheimer’s drugs and how one of the world’s last COVID-elimination strategies is panning out in China.","2021-11-16 00:00:00","Science","https://www.nature.com/articles/d41586-021-03473-8","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","08a253bf204e08fbbe53c8781316baac"
"Ancient mud bricks show adobe’s foundations 5,000 years ago","Nature","Nature, Published online: 15 November 2021; doi:10.1038/d41586-021-03446-xThe oldest known monumental adobe structure in the Americas provides clues to the origins of this versatile material.","2021-11-15 00:00:00","Science","https://www.nature.com/articles/d41586-021-03446-x","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","16c27e10ced4be31a0a3d1fb4a73ca95"
"Welcome home","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03396-4The taste of freedom.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03396-4","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","0ff738a5d3d4d1608c009a007aa8e6a7"
"How Canada stacks up in science against its closest competitors","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03061-wA visual overview of investment, collaborations and institutional stand-outs.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03061-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","224524aa73bdbdc79ab88cfa861aaafd"
"Canada’s researchers call for a return to stated science ambitions","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03059-4The buzz created by a 2017 national science review has faded, prompting calls for a renewed focus on innovation.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03059-4","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","01d5a0b6bf111dfd99ef7d88f295d152"
"Polar bear researchers struggle for air time","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03063-8Arctic fieldwork in Canada takes place in a difficult funding landscape.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03063-8","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","aa7bc7b182043fb535d3ff7cb866225f"
"First Nations communities bring expertise to Canada’s scientific research","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03060-xResearchers working with Indigenous partners are benefiting from traditional knowledge of the natural world.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03060-x","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","18a5d15bc723a630c9eb3b87080d8b16"
"Canada’s scientists are elucidating the dark metabolome","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03062-9Teams studying the human body at the molecular level are grappling with matter that defies identification.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03062-9","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","ebad27a0a0e03a7e6d116629a646f6d0"
"A critical mass of learning at Mila, Canada","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03064-7Attracted by generous funding and big names, a hub for leading talent in artificial intelligence is thriving in Montreal.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03064-7","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","a32f1e6cf6e26daaf95e21bdf0a539d4"
"A guide to the Nature Index","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03065-6A description of the terminology and methodology used in this supplement, and a guide to the functionality that is available free online at natureindex.com.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03065-6","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","cfae94fddaf63e2aa580bfd1049c3c48"
"Canada’s scientific strength depends on greater support for innovation","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03058-5To remain globally competitive, the country must regain an edge in emerging fields.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03058-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","3ee9e5ac831a25abe98111b98bafccb1"
"Measuring phonon dispersion at an interface","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-03971-9Four-dimensional electron energy-loss spectroscopy measurements of the vibrational spectra and the phonon dispersion at a heterointerface show localized modes that are predicted to affect the thermal conductance and electron mobility.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-03971-9","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","a4fe427e1105baf71d740f2fbccf749d"
"Single-cell transcriptomic characterization of a gastrulating human embryo","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04158-yThe single-cell transcriptional profile of a human embryo between 16 and 19 days after fertilization reveals parallels and differences in gastrulation in humans as compared with mouse and non-human primate models.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04158-y","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","5fc5cd3dc70a2e24fa8ab81ee435a97a"
"Observation of Stark many-body localization without disorder","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-03988-0Experiments with a trapped-ion quantum simulator observe Stark many-body localization, in which the quantum system evades thermalization despite having no disorder.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-03988-0","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","b7890c392447c4b9ed4d080c7758d3b5"
"Herpesviruses assimilate kinesin to produce motorized viral particles","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04106-wHerpes simplex virus type I and pseudorabies virus assimilate kinesin from host epithelial cells and repurpose the motor to traffic to the nuclei of neurons in the peripheral nervous system.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04106-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","a3bbad8a9d0e6cf41e1eb058c190eb3f"
"Mental health concerns during the COVID-19 pandemic as revealed by helpline calls","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04099-6Data collected from crisis helplines during the COVID-19 pandemic show that pandemic-related issues replaced rather than exacerbated underlying anxieties, and demonstrate that helpline data are useful indicators of public mental health.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04099-6","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","e02894ae8fddd6f6685ac4988ffc994f"
"Cortical responses to touch reflect subcortical integration of LTMR signals","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04094-xGenetic manipulation of skin peripheral sensory neurons in mice shows that cortical neuron responses to touch reflect subcortical mixing of signals from both rapidly adapting and slowly adapting low-threshold mechanoreceptors.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04094-x","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","95d7e400c7d2bf8c7b3cabeb55c994fe"
"Reverse-translational identification of a cerebellar satiation network","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04143-5Activity in anterior deep cerebellar nuclei reduces food consumption in mice without reducing metabolic rate, potentially identifying a therapeutic target for disorders involving excessive eating.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04143-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","851ef54120fa6a02b8141b4f7b55f933"
"Exploding and weeping ceramics","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-03975-5A study demonstrates that a range of different behaviours—from reversible, through weeping, to explosive—can be exhibited by a chemically homogeneous ceramic system by manipulating conditions of compatibility in unusual ways.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-03975-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","a9d291ba28aea5cc94be542fddecb9eb"
"Structure, function and pharmacology of human itch receptor complexes","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04077-yCryo-electron microscopy structures of the MRGPRX2–Gi1 trimer in complex with polycationic compound 48/80 or inflammatory peptides provide insights into the sensing of cationic allergens by MRGPRX2, potentially facilitating the design of therapies to prevent unwanted pseudoallergic reactions.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04077-y","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","7e510e3a8a806309171a4459be0bcaae"
"Approaching the intrinsic exciton physics limit in two-dimensional semiconductor diodes","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-03949-7Two-dimensional transition metal dichalcogenide diodes with defect-free van der Waals contacts allows minimization of the extrinsic interfacial disorder-dominated recombination and access to the intrinsic excitonic behaviour in two-dimensional semiconductor devices.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-03949-7","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","9d3bf4cf517b0bd6e6f2c98814798477"
"Isolation and characterization of a californium metallocene","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04027-8Chemical experiments on californium are stymied by isotope availability and radioactivity considerations, but are advanced here with synthesis and characterization of an organometallic complex.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04027-8","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","fb59050c7f89ddf77808c4b412dff29f"
"Cardiopharyngeal deconstruction and ancestral tunicate sessility","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04041-wThe heart of appendicularians has evolved by 'deconstructing' an ancestral ascidian-like gene regulatory network.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04041-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","0a5871a8fb6a3cdd7fbd1a16e922f7d2"
"Structure, function and pharmacology of human itch GPCRs","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04126-6Structural studies of the itch receptors MRGPRX2 and MRGPRX4 in complex with endogenous and synthetic ligands provide a basis for the development of therapeutic compounds for pain, itch and mast cell-mediated hypersensitivity.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04126-6","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","c46f49633d0234b87fb4cd5f4fd472f3"
